imagen,caja_idx,bbox_x1,bbox_y1,bbox_x2,bbox_y2,conf_deteccion,n_instancias_candidatas,instancia_correcta_revisor1,instancia_correcta_revisor2,consenso
no_retractors_Maxillary_Occlusal_anonymous_003-008-1308-00_1733401560725_Maxillary_Occlusal_View.jpg,4,86.25461,835.6347,317.33133,988.97864,0.4773769974708557,14,11,11,11
no_retractors_Maxillary_Occlusal_anonymous_003-008-1311-00_1733404330359_Maxillary_Occlusal_View.jpg,0,1259.1387,701.90454,1571.9325,979.13556,0.9266751408576965,14,3,3,3
no_retractors_Maxillary_Occlusal_anonymous_003-008-1311-00_1733404330359_Maxillary_Occlusal_View.jpg,1,109.42842,763.88995,376.81696,991.9063,0.9171391725540161,14,4,4,4
no_retractors_Maxillary_Occlusal_anonymous_003-008-1311-00_1733404330359_Maxillary_Occlusal_View.jpg,2,114.55839,955.94147,364.99158,1127.8794,0.9068399667739868,14,9,9,9
no_retractors_Maxillary_Occlusal_anonymous_003-008-1311-00_1733404330359_Maxillary_Occlusal_View.jpg,3,1321.95,899.2496,1606.6033,1121.9214,0.9043201804161072,14,6,6,6
no_retractors_Maxillary_Occlusal_anonymous_003-008-1311-00_1733404330359_Maxillary_Occlusal_View.jpg,4,1236.5934,565.8086,1493.1309,734.35126,0.7806035876274109,14,5,5,5
no_retractors_Maxillary_Occlusal_anonymous_003-008-1311-00_1733404330359_Maxillary_Occlusal_View.jpg,5,1172.3452,389.92667,1433.0857,584.60736,0.6666199564933777,14,0,0,0
no_retractors_Maxillary_Occlusal_anonymous_003-008-1311-00_1733404330359_Maxillary_Occlusal_View.jpg,6,150.37762,634.0683,369.4227,775.24426,0.2530125677585602,14,8,8,8
no_retractors_Maxillary_Occlusal_anonymous_003-008-1394-00_1733831166816_Maxillary_Occlusal_View.jpg,0,62.4515,684.6383,346.10922,910.6023,0.8924092650413513,14,4,4,4
no_retractors_Maxillary_Occlusal_anonymous_003-008-615-00_1729074735259_Maxillary_Occlusal_View.jpg,0,1341.9255,674.25946,1617.7882,950.7063,0.9149444699287415,18,1,1,1
no_retractors_Maxillary_Occlusal_anonymous_003-008-615-00_1729074735259_Maxillary_Occlusal_View.jpg,1,125.96985,747.75256,416.8365,995.7287,0.8953978419303894,18,4,4,4
no_retractors_Maxillary_Occlusal_anonymous_003-008-615-00_1729074735259_Maxillary_Occlusal_View.jpg,2,1306.0748,573.2557,1536.6395,744.6394,0.889984130859375,18,7,7,7
no_retractors_Maxillary_Occlusal_anonymous_003-008-615-00_1729074735259_Maxillary_Occlusal_View.jpg,3,1378.7137,882.0486,1641.7145,1093.1039,0.8869062662124634,18,12,12,12
no_retractors_Maxillary_Occlusal_anonymous_003-008-615-00_1729074735259_Maxillary_Occlusal_View.jpg,4,175.8039,637.8508,420.8132,786.84973,0.7647214531898499,18,3,3,3
no_retractors_Maxillary_Occlusal_anonymous_003-008-679-00_1729249395420_Maxillary_Occlusal_View.jpg,0,132.06221,768.281,438.49704,1051.7021,0.8281782865524292,14,4,4,4
no_retractors_Maxillary_Occlusal_anonymous_003-008-679-00_1729249395420_Maxillary_Occlusal_View.jpg,1,206.5013,650.47253,489.6691,841.62225,0.7695251703262329,14,2,2,2
no_retractors_Maxillary_Occlusal_anonymous_003-008-679-00_1729249395420_Maxillary_Occlusal_View.jpg,2,1354.7157,805.7907,1625.1248,1050.3657,0.6529389023780823,14,1,1,1
no_retractors_Maxillary_Occlusal_anonymous_003-008-679-00_1729249395420_Maxillary_Occlusal_View.jpg,3,114.2022,977.47546,388.6987,1172.6166,0.47606781125068665,14,13,13,13
no_retractors_Maxillary_Occlusal_anonymous_003-008-679-00_1729249395420_Maxillary_Occlusal_View.jpg,4,1390.6423,967.1408,1646.139,1186.2999,0.3619420528411865,14,10,10,10
no_retractors_Maxillary_Occlusal_anonymous_003-008-741-00_1729595555946_Maxillary_Occlusal_View.jpg,0,187.43195,372.95746,460.1332,562.5358,0.9140800833702087,14,13,13,13
no_retractors_Maxillary_Occlusal_anonymous_003-008-741-00_1729595555946_Maxillary_Occlusal_View.jpg,1,57.30124,867.86487,335.4176,1031.4934,0.9089905023574829,14,5,5,5
no_retractors_Maxillary_Occlusal_anonymous_003-008-741-00_1729595555946_Maxillary_Occlusal_View.jpg,2,75.39445,659.8022,364.64648,908.7758,0.9078081250190735,14,1,1,1
no_retractors_Maxillary_Occlusal_anonymous_003-008-741-00_1729595555946_Maxillary_Occlusal_View.jpg,3,1255.7241,573.6952,1489.8328,720.6468,0.8968023061752319,14,3,3,3
no_retractors_Maxillary_Occlusal_anonymous_003-008-741-00_1729595555946_Maxillary_Occlusal_View.jpg,4,144.24902,542.8017,397.81955,698.529,0.8936967849731445,14,2,2,2
no_retractors_Maxillary_Occlusal_anonymous_003-008-741-00_1729595555946_Maxillary_Occlusal_View.jpg,5,1281.1256,690.86224,1545.3801,919.64185,0.87259840965271,14,0,0,0
no_retractors_Maxillary_Occlusal_anonymous_003-008-741-00_1729595555946_Maxillary_Occlusal_View.jpg,6,1307.7769,860.48364,1562.353,1031.7192,0.8669950366020203,14,9,9,9
no_retractors_Maxillary_Occlusal_anonymous_003-008-741-00_1729595555946_Maxillary_Occlusal_View.jpg,7,1189.903,416.8525,1428.7495,591.9686,0.7794467210769653,14,6,6,6
no_retractors_Maxillary_Occlusal_anonymous_003-008-743-00_1729599647750_Maxillary_Occlusal_View.jpg,0,15.536292,516.45337,293.5129,768.5324,0.9114513397216797,16,2,2,2
no_retractors_Maxillary_Occlusal_anonymous_003-008-743-00_1729599647750_Maxillary_Occlusal_View.jpg,1,1179.9933,570.11884,1424.5077,807.5294,0.8709280490875244,16,4,4,4
no_retractors_Maxillary_Occlusal_anonymous_003-008-743-00_1729599647750_Maxillary_Occlusal_View.jpg,2,1151.697,465.31277,1365.2279,634.42633,0.8414920568466187,16,1,1,1
no_retractors_Maxillary_Occlusal_anonymous_003-008-743-00_1729599647750_Maxillary_Occlusal_View.jpg,3,0.0,702.1326,226.05089,855.91296,0.8165925741195679,16,11,11,11
no_retractors_Maxillary_Occlusal_anonymous_003-008-743-00_1729599647750_Maxillary_Occlusal_View.jpg,4,95.685616,401.4069,329.92398,584.0073,0.7161194086074829,16,0,0,0
no_retractors_Maxillary_Occlusal_anonymous_003-008-743-00_1729599647750_Maxillary_Occlusal_View.jpg,5,1236.2418,758.9837,1439.5968,902.35944,0.6444331407546997,16,12,12,12
no_retractors_Maxillary_Occlusal_anonymous_003-008-799-00_1729861944603_Maxillary_Occlusal_View.jpg,0,1307.29,636.87067,1567.215,843.5708,0.8901557326316833,17,0,0,0
no_retractors_Maxillary_Occlusal_anonymous_003-008-799-00_1729861944603_Maxillary_Occlusal_View.jpg,1,119.81781,391.0387,366.67194,615.9775,0.33101221919059753,17,8,8,8
no_retractors_Maxillary_Occlusal_anonymous_003-008-886-00_1730285789339_Maxillary_Occlusal_View.jpg,0,1257.613,790.2632,1590.7882,1067.1415,0.548906683921814,17,9,9,9
no_retractors_Maxillary_Occlusal_anonymous_003_007_468_00_1728620859733_Maxillary_Occlusal_View.jpg,0,530.6764,666.3451,924.7921,922.78986,0.8841681480407715,16,6,6,6
no_retractors_Maxillary_Occlusal_anonymous_003_007_468_00_1728620859733_Maxillary_Occlusal_View.jpg,1,2150.828,849.551,2546.6536,1137.3153,0.8823918104171753,16,4,4,4
no_retractors_Maxillary_Occlusal_anonymous_003_007_468_00_1728620859733_Maxillary_Occlusal_View.jpg,2,2169.0095,701.5563,2517.3596,884.82745,0.8324284553527832,16,12,12,12
no_retractors_Maxillary_Occlusal_anonymous_003_007_468_00_1728620859733_Maxillary_Occlusal_View.jpg,3,470.34476,848.6021,934.6369,1203.995,0.7917411923408508,16,0,0,0
no_retractors_Maxillary_Occlusal_anonymous_003_007_468_00_1728620859733_Maxillary_Occlusal_View.jpg,4,2146.606,471.4999,2492.726,733.5508,0.5908313989639282,16,5,5,5
no_retractors_Maxillary_Occlusal_anonymous_003_007_468_00_1728620859733_Maxillary_Occlusal_View.jpg,5,595.27985,483.80118,993.56354,752.0275,0.33137747645378113,16,2,2,2
no_retractors_Maxillary_Occlusal_anonymous_003_007_468_00_1728620859733_Maxillary_Occlusal_View.jpg,6,2171.0076,1084.0024,2518.0107,1295.1388,0.25893479585647583,16,ninguna,ninguna,ninguna
no_retractors_Maxillary_Occlusal_anonymous_003_007_504_00_1728710905876_Maxillary_Occlusal_View.jpg,0,144.47215,865.5396,556.9644,1213.2549,0.8890870213508606,15,6,6,6
no_retractors_Maxillary_Occlusal_anonymous_003_007_504_00_1728710905876_Maxillary_Occlusal_View.jpg,1,269.12085,673.1854,626.37494,924.7358,0.5434617400169373,15,0,0,0
no_retractors_Maxillary_Occlusal_anonymous_003_007_504_00_1728710905876_Maxillary_Occlusal_View.jpg,2,1729.4695,908.8479,2109.2832,1218.6981,0.48752865195274353,15,5,5,5
no_retractors_Maxillary_Occlusal_anonymous_003_007_504_00_1728710905876_Maxillary_Occlusal_View.jpg,3,1721.7172,731.56366,2067.8225,947.91187,0.3908962905406952,15,8,8,8
no_retractors_Maxillary_Occlusal_anonymous_003_007_514_00_1728722215801_Maxillary_Occlusal_View.jpg,0,341.72678,997.8746,757.3824,1362.1421,0.9008075594902039,16,0,0,0
no_retractors_Maxillary_Occlusal_anonymous_003_007_514_00_1728722215801_Maxillary_Occlusal_View.jpg,1,464.975,789.3648,812.4093,1036.7587,0.882091224193573,16,4,4,4
no_retractors_Maxillary_Occlusal_anonymous_003_007_514_00_1728722215801_Maxillary_Occlusal_View.jpg,2,263.6753,1304.1877,663.8066,1570.0609,0.8660200834274292,16,12,12,12
no_retractors_Maxillary_Occlusal_anonymous_003_007_514_00_1728722215801_Maxillary_Occlusal_View.jpg,3,2105.8447,781.0001,2468.0784,1012.55505,0.8328015208244324,16,2,2,2
no_retractors_Maxillary_Occlusal_anonymous_003_007_514_00_1728722215801_Maxillary_Occlusal_View.jpg,4,2137.6074,1274.0062,2533.3105,1537.4307,0.7891148328781128,16,14,14,14
no_retractors_Maxillary_Occlusal_anonymous_003_007_514_00_1728722215801_Maxillary_Occlusal_View.jpg,5,2099.935,980.6276,2507.0422,1330.5223,0.3982207179069519,16,5,5,5
no_retractors_Maxillary_Occlusal_anonymous_003_008_532_00_1728806117003_Maxillary_Occlusal_View.jpg,0,1255.1304,643.5397,1517.4363,894.0975,0.8510697484016418,18,0,0,0
no_retractors_Maxillary_Occlusal_anonymous_003_008_532_00_1728806117003_Maxillary_Occlusal_View.jpg,1,85.01588,654.376,378.89883,913.77264,0.8009180426597595,18,1,1,1
no_retractors_Maxillary_Occlusal_anonymous_003_008_532_00_1728806117003_Maxillary_Occlusal_View.jpg,2,1207.8413,547.9952,1437.3895,702.1062,0.6241328716278076,18,4,4,4
no_retractors_Maxillary_Occlusal_anonymous_003_008_532_00_1728806117003_Maxillary_Occlusal_View.jpg,3,58.568584,855.723,347.1902,1068.033,0.549323320388794,18,11,11,11
no_retractors_Maxillary_Occlusal_anonymous_003_008_532_00_1728806117003_Maxillary_Occlusal_View.jpg,4,150.86386,535.445,403.50064,711.27704,0.525664210319519,18,3,3,3
no_retractors_Maxillary_Occlusal_anonymous_003_008_540_00_1728816533325_Maxillary_Occlusal_View.jpg,0,61.33811,736.3741,355.16025,957.6206,0.8872616291046143,12,7,7,7
no_retractors_Maxillary_Occlusal_anonymous_003_008_540_00_1728816533325_Maxillary_Occlusal_View.jpg,1,96.608,609.7039,355.28192,764.69543,0.5795779824256897,12,2,2,2
no_retractors_Maxillary_Occlusal_anonymous_003_103_298_00_1727864717921_Maxillary_Occlusal_View.jpg,0,1455.3528,823.8351,1726.2458,1005.9049,0.743466854095459,14,4,4,4
no_retractors_Maxillary_Occlusal_anonymous_003_103_298_00_1727864717921_Maxillary_Occlusal_View.jpg,1,1505.1898,945.5062,1806.8452,1235.8586,0.5320879817008972,14,9,9,9
no_retractors_Maxillary_Occlusal_anonymous_003_103_298_00_1727864717921_Maxillary_Occlusal_View.jpg,2,1396.9946,629.2596,1687.7372,836.63104,0.4239109754562378,14,1,1,1
no_retractors_Maxillary_Occlusal_anonymous_003_103_379_00_1728136654331_Maxillary_Occlusal_View.jpg,0,1328.6254,733.98724,1617.2028,997.686,0.8549479246139526,16,1,1,1
no_retractors_Maxillary_Occlusal_anonymous_003_103_379_00_1728136654331_Maxillary_Occlusal_View.jpg,1,25.275429,922.3183,331.52866,1140.4156,0.8327603340148926,16,8,8,8
no_retractors_Maxillary_Occlusal_anonymous_003_103_379_00_1728136654331_Maxillary_Occlusal_View.jpg,2,1351.8424,932.9678,1632.4171,1087.6924,0.7855191826820374,16,11,11,11
no_retractors_Maxillary_Occlusal_anonymous_003_103_379_00_1728136654331_Maxillary_Occlusal_View.jpg,3,1283.5283,502.94763,1541.1741,701.3758,0.38034307956695557,16,2,2,2
no_retractors_Maxillary_Occlusal_anonymous_003_103_412_00_1728381408086_Maxillary_Occlusal_View.jpg,0,55.131588,687.94147,348.44125,966.7184,0.9117055535316467,14,1,1,1
no_retractors_Maxillary_Occlusal_anonymous_003_103_412_00_1728381408086_Maxillary_Occlusal_View.jpg,1,1288.0938,733.17194,1535.2178,974.1528,0.868116021156311,14,3,3,3
no_retractors_Maxillary_Occlusal_anonymous_003_103_412_00_1728381408086_Maxillary_Occlusal_View.jpg,2,199.81802,410.69705,441.54272,585.0108,0.8382163047790527,14,5,5,5
no_retractors_Maxillary_Occlusal_anonymous_003_103_412_00_1728381408086_Maxillary_Occlusal_View.jpg,3,124.271805,550.68207,365.09467,735.28375,0.7091525793075562,14,0,0,0
no_retractors_Right_Lateral_anonymous_003-008-679-00_1729249395420_Right_Lateral_View.jpg,0,662.10864,242.6589,833.65857,460.3692,0.2923092544078827,23,7,7,7
pilot_Left_Lateral_anonymous-leftLateralView-1727270689599.jpg,0,778.4547,112.792114,910.3384,300.82718,0.4210952818393707,17,6,6,6
pilot_Left_Lateral_anonymous-leftLateralView-1727270689599.jpg,1,1010.8164,206.53664,1104.3545,284.70108,0.2753083407878876,17,ninguna,ninguna,ninguna
pilot_Left_Lateral_anonymous-leftLateralView-1727759565710.jpg,0,838.4716,196.9266,1055.8754,442.90253,0.33762621879577637,14,ninguna,ninguna,ninguna
pilot_Mandibular_anonymous-mandibularView-1726744063932.jpg,0,1264.216,595.39166,1576.4845,867.4992,0.9260053038597107,16,7,7,7
pilot_Mandibular_anonymous-mandibularView-1726744063932.jpg,1,215.24242,620.0689,535.20856,946.75793,0.9103865027427673,16,14,14,14
pilot_Mandibular_anonymous-mandibularView-1726744063932.jpg,2,90.823875,412.27173,431.1972,719.06323,0.8390398621559143,16,8,8,8
pilot_Mandibular_anonymous-mandibularView-1726744063932.jpg,3,1295.1187,401.13724,1610.0901,665.26685,0.28879693150520325,16,6,6,6
pilot_Mandibular_anonymous-mandibularView-1727093650385.jpg,0,354.61185,386.56268,709.4649,706.51556,0.9032958745956421,15,6,6,6
pilot_Mandibular_anonymous-mandibularView-1727093650385.jpg,1,318.30017,165.46362,608.2618,433.5055,0.8974844813346863,15,12,12,12
pilot_Mandibular_anonymous-mandibularView-1727093650385.jpg,2,1746.8296,320.71478,2082.1824,622.96454,0.8846153020858765,15,1,1,1
pilot_Mandibular_anonymous-mandibularView-1727093650385.jpg,3,1787.019,125.02879,2057.5137,348.8557,0.8545907139778137,15,10,10,10
pilot_Mandibular_anonymous-mandibularView-1727096592972.jpg,0,1489.8185,251.23515,1782.7126,522.85565,0.925133466720581,11,1,1,1
pilot_Mandibular_anonymous-mandibularView-1727096592972.jpg,1,1591.766,60.202713,1811.1965,307.668,0.7967401146888733,11,2,2,2
pilot_Mandibular_anonymous-mandibularView-1727096592972.jpg,2,262.18906,99.209114,620.6773,409.28357,0.4943974018096924,11,4,4,4
pilot_Mandibular_anonymous-mandibularView-1727248261550.jpg,0,48.509308,428.8338,411.44522,763.326,0.911466121673584,13,1,1,1
pilot_Mandibular_anonymous-mandibularView-1727248261550.jpg,1,0.0,186.62755,292.89658,486.1882,0.8964775204658508,13,7,7,7
pilot_Mandibular_anonymous-mandibularView-1727248261550.jpg,2,1370.345,359.20767,1705.2802,663.40576,0.820600688457489,13,0,0,0
pilot_Mandibular_anonymous-mandibularView-1727248261550.jpg,3,179.8022,653.5831,469.18216,917.54193,0.6578182578086853,13,3,3,3
pilot_Mandibular_anonymous-mandibularView-1727261519140.jpg,0,40.483276,158.85385,194.43944,332.49567,0.9224963188171387,24,13,13,13
pilot_Mandibular_anonymous-mandibularView-1727261519140.jpg,1,974.19,236.18323,1159.5751,427.21664,0.9185309410095215,24,14,14,14
pilot_Mandibular_anonymous-mandibularView-1727261519140.jpg,2,42.03197,321.63495,217.10976,485.21378,0.88646399974823,24,6,6,6
pilot_Mandibular_anonymous-mandibularView-1727261519140.jpg,3,905.2634,412.43094,1065.5216,574.1263,0.7683477401733398,24,3,3,3
pilot_Mandibular_anonymous-mandibularView-1727261519140.jpg,4,112.673515,447.03894,273.57477,604.2814,0.36128026247024536,24,1,1,1
pilot_Mandibular_anonymous-mandibularView-1727358291952.jpg,0,857.0162,316.3442,1058.9159,489.06207,0.8958836197853088,15,0,0,0
pilot_Mandibular_anonymous-mandibularView-1727358291952.jpg,1,88.56933,337.8332,286.48218,496.01566,0.8514856696128845,15,1,1,1
pilot_Mandibular_anonymous-mandibularView-1727358291952.jpg,2,893.7925,190.49832,1076.5507,340.73444,0.6345558762550354,15,9,9,9
pilot_Mandibular_anonymous-mandibularView-1727412311322.jpg,0,488.5596,462.5362,963.852,840.17126,0.9147509932518005,15,1,1,1
pilot_Mandibular_anonymous-mandibularView-1727412311322.jpg,1,374.04922,164.73343,796.995,533.2999,0.911981463432312,15,10,10,10
pilot_Mandibular_anonymous-mandibularView-1727412311322.jpg,2,2123.0518,232.58203,2483.1355,510.88263,0.9020770788192749,15,9,9,9
pilot_Mandibular_anonymous-mandibularView-1727412311322.jpg,3,2120.951,732.0228,2449.0154,1006.7189,0.9020131826400757,15,4,4,4
pilot_Mandibular_anonymous-mandibularView-1727412311322.jpg,4,671.8579,739.8629,1047.3109,1075.7786,0.894512414932251,15,0,0,0
pilot_Mandibular_anonymous-mandibularView-1727412311322.jpg,5,2084.3489,465.60495,2477.739,795.7576,0.8454833626747131,15,3,3,3
pilot_Mandibular_anonymous-mandibularView-1727428501523.jpg,0,1403.0319,271.2891,1684.444,493.18225,0.9210227727890015,15,3,3,3
pilot_Mandibular_anonymous-mandibularView-1727428501523.jpg,1,1444.981,100.13326,1723.5182,318.11703,0.9097194075584412,15,7,7,7
pilot_Mandibular_anonymous-mandibularView-1727428501523.jpg,2,172.90135,225.81255,474.6824,464.44397,0.7853059768676758,15,4,4,4
pilot_Mandibular_anonymous-mandibularView-1727428501523.jpg,3,141.31834,50.32843,428.89352,270.85876,0.7269288897514343,15,12,12,12
pilot_Mandibular_anonymous-mandibularView-1727674930342.jpg,0,346.0255,401.6846,837.7744,844.44995,0.9155719876289368,14,0,0,0
pilot_Mandibular_anonymous-mandibularView-1727674930342.jpg,1,229.09094,63.327038,647.47034,447.2108,0.9139397740364075,14,5,5,5
pilot_Mandibular_anonymous-mandibularView-1727674930342.jpg,2,614.11816,732.05975,944.6584,1066.0798,0.8386390805244446,14,1,1,1
pilot_Mandibular_anonymous-mandibularView-1727674930342.jpg,3,1958.1752,25.934715,2315.593,340.92374,0.7934914231300354,14,8,8,8
pilot_Mandibular_anonymous-mandibularView-1727674930342.jpg,4,2006.9905,618.9283,2344.552,895.9074,0.7836436033248901,14,4,4,4
pilot_Mandibular_anonymous-mandibularView-1727674930342.jpg,5,2032.45,860.222,2379.1157,1150.9692,0.25835558772087097,14,3,3,3
pilot_Mandibular_anonymous-mandibularView-1727701760336.jpg,0,1284.6968,440.6844,1525.9531,673.9928,0.9151820540428162,17,1,1,1
pilot_Mandibular_anonymous-mandibularView-1727701760336.jpg,1,1352.5833,243.0186,1572.0271,471.63687,0.892433762550354,17,8,8,8
pilot_Mandibular_anonymous-mandibularView-1727701760336.jpg,2,179.90987,514.30536,423.99026,745.2995,0.887445330619812,17,0,0,0
pilot_Mandibular_anonymous-mandibularView-1727701760336.jpg,3,165.99097,307.64642,404.94656,528.1652,0.8330284357070923,17,3,3,3
pilot_Mandibular_anonymous-mandibularView-1727761912039.jpg,0,119.156044,621.72327,580.89264,1039.6012,0.9206356406211853,22,8,8,8
pilot_Mandibular_anonymous-mandibularView-1727761912039.jpg,1,46.36653,383.9498,391.23776,713.0799,0.9014765620231628,22,10,10,10
pilot_Mandibular_anonymous-mandibularView-1727761912039.jpg,2,1810.165,987.8554,2099.72,1251.6918,0.8638091683387756,22,4,4,4
pilot_Mandibular_anonymous-mandibularView-1727761912039.jpg,3,1784.4404,768.99146,2110.0789,1016.7954,0.8369311690330505,22,7,7,7
pilot_Mandibular_anonymous-mandibularView-1727761912039.jpg,4,1759.8253,488.0354,2123.6226,809.30554,0.7919036149978638,22,2,2,2
pilot_Mandibular_anonymous-mandibularView-1727761912039.jpg,5,310.67664,914.817,657.31964,1227.8722,0.6687159538269043,22,0,0,0
pilot_Mandibular_anonymous-mandibularView-1727761912039.jpg,6,1773.9036,238.39485,2106.1704,521.208,0.48835667967796326,22,9,9,9
pilot_Mandibular_anonymous-mandibularView-1727761912039.jpg,7,23.38164,79.487495,291.2688,413.89987,0.34356409311294556,22,5,5,5
pilot_Mandibular_anonymous-mandibularView-1727761912039.jpg,8,307.69183,913.13385,659.7076,1231.7355,0.27226975560188293,22,0,0,0
pilot_Mandibular_anonymous-mandibularView-1727768118895.jpg,0,338.44684,459.7436,579.9051,681.053,0.9106354713439941,17,8,8,8
pilot_Mandibular_anonymous-mandibularView-1727768118895.jpg,1,1582.0,451.9252,1825.2328,629.4333,0.9095427989959717,17,11,11,11
pilot_Mandibular_anonymous-mandibularView-1727768118895.jpg,2,344.68143,265.51428,553.44354,473.2301,0.840551495552063,17,3,3,3
pilot_Mandibular_anonymous-mandibularView-1727768118895.jpg,3,393.33194,595.2324,665.2848,851.01013,0.8338343501091003,17,6,6,6
pilot_Mandibular_anonymous-mandibularView-1727768118895.jpg,4,1486.6176,735.062,1731.1595,915.37885,0.7450581192970276,17,7,7,7
pilot_Mandibular_anonymous-mandibularView-1727768118895.jpg,5,1587.7382,244.72223,1827.831,466.86282,0.6537879705429077,17,1,1,1
pilot_Mandibular_anonymous-mandibularView-1727768118895.jpg,6,500.2453,721.6661,732.71185,935.8706,0.6157970428466797,17,0,0,0
pilot_Mandibular_anonymous-mandibularView-1727768118895.jpg,7,1524.7461,591.8832,1807.5548,843.4896,0.4951101541519165,17,12,12,12
pilot_Mandibular_anonymous-mandibularView-1727771992745.jpg,0,1336.2467,358.35345,1586.0743,577.1443,0.9242371916770935,15,5,5,5
pilot_Mandibular_anonymous-mandibularView-1727771992745.jpg,1,171.18628,276.70596,434.92487,491.2508,0.9013160467147827,15,13,13,13
pilot_Mandibular_anonymous-mandibularView-1727771992745.jpg,2,257.5614,430.33926,538.2725,675.6119,0.8793442249298096,15,8,8,8
pilot_Mandibular_anonymous-mandibularView-1727771992745.jpg,3,1374.0919,196.65775,1612.7361,393.81592,0.8446821570396423,15,12,12,12
pilot_Mandibular_anonymous-mandibularView-1727865092793.jpg,0,104.8987,278.90213,303.71805,458.73422,0.9253833293914795,23,4,4,4
pilot_Mandibular_anonymous-mandibularView-1727865092793.jpg,1,1095.0092,249.87613,1291.4711,422.61545,0.9086835980415344,23,9,9,9
pilot_Mandibular_anonymous-mandibularView-1727865092793.jpg,2,1036.9053,401.29227,1247.31,590.23285,0.8614059686660767,23,2,2,2
pilot_Mandibular_anonymous-mandibularView-1727865092793.jpg,3,123.060356,437.32626,335.95923,612.20886,0.7797603011131287,23,1,1,1
pilot_Mandibular_anonymous-mandibularView-1727871833598.jpg,0,171.53569,96.37937,370.4384,289.564,0.9151526093482971,14,5,5,5
pilot_Mandibular_anonymous-mandibularView-1727871833598.jpg,1,1051.4586,221.56003,1265.0697,412.5496,0.903956413269043,14,0,0,0
pilot_Mandibular_anonymous-mandibularView-1727871833598.jpg,2,208.84822,264.90662,414.5497,469.83713,0.8875667452812195,14,2,2,2
pilot_Mandibular_anonymous-mandibularView-1727871833598.jpg,3,1110.7273,63.385773,1308.0242,240.83278,0.6620792746543884,14,9,9,9
pilot_Maxillary_Occlusal_anonymous-maxillaryView-1726815145023.jpg,0,1336.7356,1081.0413,1662.3625,1268.136,0.8875210285186768,14,5,5,5
pilot_Maxillary_Occlusal_anonymous-maxillaryView-1726815145023.jpg,1,1377.1177,921.8608,1644.8933,1105.982,0.8768297433853149,14,0,0,0
pilot_Maxillary_Occlusal_anonymous-maxillaryView-1726815145023.jpg,2,14.017071,1062.411,349.42377,1299.1858,0.8719801902770996,14,12,12,12
pilot_Maxillary_Occlusal_anonymous-maxillaryView-1727096513467.jpg,0,264.4295,721.8254,701.18317,1114.302,0.6318299770355225,10,5,5,5
pilot_Maxillary_Occlusal_anonymous-maxillaryView-1727678882524.jpg,0,34.93648,1306.8411,463.95505,1564.4673,0.8837924599647522,14,9,9,9
pilot_Maxillary_Occlusal_anonymous-maxillaryView-1727678882524.jpg,1,202.47102,874.3154,608.4724,1109.9111,0.8474116325378418,14,6,6,6
pilot_Maxillary_Occlusal_anonymous-maxillaryView-1727678882524.jpg,2,1806.8578,1208.2687,2188.6267,1439.8527,0.8468175530433655,14,13,13,13
pilot_Maxillary_Occlusal_anonymous-maxillaryView-1727678882524.jpg,3,1829.8333,828.85284,2196.1533,1031.1237,0.649493932723999,14,12,12,12
pilot_Maxillary_Occlusal_anonymous-maxillaryView-1727768058789.jpg,0,57.96138,863.3713,393.849,1091.5552,0.8958466649055481,15,7,7,7
pilot_Maxillary_Occlusal_anonymous-maxillaryView-1727768058789.jpg,1,178.52217,480.29984,517.03705,689.18976,0.8755757212638855,15,1,1,1
pilot_Maxillary_Occlusal_anonymous-maxillaryView-1727768058789.jpg,2,1586.4877,655.1414,1935.2609,948.07306,0.8714644908905029,15,0,0,0
pilot_Maxillary_Occlusal_anonymous-maxillaryView-1727768058789.jpg,3,1545.5171,495.30093,1854.4436,722.2004,0.6690486669540405,15,5,5,5
pilot_Maxillary_Occlusal_anonymous-maxillaryView-1727768058789.jpg,4,92.9058,621.8587,474.9674,935.73615,0.29171431064605713,15,2,2,2
pilot_Maxillary_Occlusal_anonymous-maxillaryView-1727768058789.jpg,5,1653.3203,890.542,1981.2689,1085.1874,0.29081907868385315,15,8,8,8
retractors_Left_Lateral_anonymous_003_008_517_01_1728729948616_Left_Lateral_View.jpg,0,734.1187,321.921,861.4675,410.29205,0.8798476457595825,16,14,14,14
retractors_Left_Lateral_anonymous_003_103_351_01_1728045002443_Left_Lateral_View.jpg,0,849.2987,442.1271,1001.53876,548.76764,0.7655134201049805,19,14,14,14
retractors_Left_Lateral_anonymous_004-008-1463-01_1734099079076_Left_Lateral_View.jpg,0,766.0225,323.04602,918.6925,435.0985,0.8830482959747314,18,8,8,8
retractors_Mandibular_anonymous_003-007-1254-01_1733114052105_Mandibular_View.jpg,0,1772.3423,348.28876,2171.0718,734.53516,0.9204891324043274,14,6,6,6
retractors_Mandibular_anonymous_003-007-1254-01_1733114052105_Mandibular_View.jpg,1,180.838,402.59204,544.41754,731.576,0.8908040523529053,14,11,11,11
retractors_Mandibular_anonymous_003-007-1254-01_1733114052105_Mandibular_View.jpg,2,158.7298,139.18442,453.5143,441.59824,0.8541600108146667,14,12,12,12
retractors_Mandibular_anonymous_003-007-600-01_1729052481058_Mandibular_View.jpg,0,1829.2806,404.32632,2206.691,757.466,0.9284229874610901,16,0,0,0
