stem,width,height,blur_var,descartada,reason
anonymous-mandibularView-1727703597109,1713.0,1284.0,84.08811713979398,False,
anonymous-mandibularView-1726896440559,1759.0,1172.0,34.05298173635116,False,
anonymous-mandibularView-1727778139831,1520.0,1139.0,54.503733068498406,False,
anonymous-mandibularView-1727782462989,1787.0,1339.0,36.61904978182732,False,
anonymous-mandibularView-1726924265209,1934.0,1087.0,96.44809722292887,False,
anonymous-mandibularView-1727871049870,1266.0,949.0,74.03607105805604,False,
anonymous-mandibularView-1727765060075,3060.0,1719.0,66.07071634992592,False,
anonymous-mandibularView-1727418895026,2717.0,1526.0,30.699401273504126,False,
anonymous-mandibularView-1727355983916,1073.0,804.0,172.20176650935935,False,
anonymous-mandibularView-1727415678135,3060.0,1719.0,196.58374217240916,False,
anonymous-mandibularView-1726732189448,2304.0,1728.0,14.933174284142959,False,
anonymous-mandibularView-1727765441095,2020.0,1135.0,66.71934117007562,False,
anonymous-mandibularView-1726833340723,1782.0,2376.0,26.90635497436248,False,
anonymous-mandibularView-1727353090728,1322.0,992.0,64.82626059990069,False,
anonymous-mandibularView-1727066179164,2246.0,1263.0,23.40848584335343,False,
anonymous-mandibularView-1727340433457,2610.0,1466.0,20.78448662696009,False,
anonymous-mandibularView-1727073397857,1411.0,1411.0,37.48248669705233,False,
anonymous-mandibularView-1727160890315,3060.0,1720.0,60.66436509720464,False,
anonymous-mandibularView-1727327225213,2695.0,2020.0,49.98378090467676,False,
anonymous-mandibularView-1727703210894,1533.0,1149.0,34.02521547074462,False,
anonymous-mandibularView-1727868820474,1383.0,1037.0,68.09299518641203,False,
anonymous-mandibularView-1727431008520,1713.0,1284.0,20.57336780589135,False,
anonymous-mandibularView-1727096592972,2018.0,1134.0,63.52959256690032,False,
anonymous-mandibularView-1727337158763,2317.0,1545.0,23.18914020865307,False,
anonymous-mandibularView-1727683657018,2042.0,1147.0,130.8057462806222,False,
anonymous-mandibularView-1727428501523,1752.0,1168.0,312.853653548933,False,
anonymous-mandibularView-1726822762513,1467.0,825.0,13.656182238368684,False,
anonymous-mandibularView-1727442453392,1571.0,1177.0,44.71489629169993,False,
anonymous-mandibularView-1727682163253,2577.0,1448.0,35.592225888805984,False,
anonymous-mandibularView-1727348106084,1200.0,900.0,97.62654378469144,False,
anonymous-mandibularView-1727775462009,1522.0,1141.0,85.20612551485189,False,
anonymous-mandibularView-1726736862309,2618.0,1745.0,20.942714861144538,False,
anonymous-mandibularView-1727678940068,2236.0,1256.0,50.55966762854994,False,
anonymous-mandibularView-1727186497070,1281.0,961.0,50.75669918779919,False,
anonymous-maxillaryView-1727703498391,1244.0,932.0,21.142113604677846,False,
anonymous-maxillaryView-1726833218655,2048.0,2048.0,16.788156257719894,False,
anonymous-maxillaryView-1727262026419,1602.0,1202.0,74.8100957875499,False,
anonymous-maxillaryView-1727355919244,1478.0,1108.0,32.97676572819581,False,
anonymous-maxillaryView-1726732123109,1246.0,935.0,40.2354687655497,False,
anonymous-maxillaryView-1727782272418,1530.0,1146.0,69.23976242015304,False,
anonymous-maxillaryView-1727073298325,1495.0,1495.0,33.44096642997758,False,
anonymous-maxillaryView-1727868739995,1759.0,1318.0,25.40388168093954,False,
anonymous-maxillaryView-1727270782645,1663.0,1247.0,49.21324137281174,False,
anonymous-maxillaryView-1727759978916,2660.0,2660.0,72.05352794078323,False,
anonymous-maxillaryView-1726719640752,2005.0,1503.0,17.073566239711397,False,
anonymous-maxillaryView-1726736731821,2201.0,1467.0,15.434115698998479,False,
anonymous-maxillaryView-1727064908736,2718.0,2039.0,25.393881821024944,False,
anonymous-maxillaryView-1727348366571,1461.0,1096.0,30.048295724880578,False,
anonymous-maxillaryView-1727768058789,2371.0,1331.0,64.78146788571601,False,
anonymous-maxillaryView-1727261336115,1522.0,1142.0,97.7652931149756,False,
anonymous-maxillaryView-1727778452432,1642.0,1230.0,146.61491764222134,False,
anonymous-maxillaryView-1727355357799,1573.0,1180.0,67.79595169434721,False,
anonymous-maxillaryView-1726650785522,1432.0,1074.0,23.89782362173502,False,
anonymous-maxillaryView-1727697761042,1455.0,1090.0,25.58582360653527,False,
anonymous-maxillaryView-1727697308265,1595.0,1195.0,104.57389626522396,False,
anonymous-maxillaryView-1727327537743,2761.0,1840.0,16.018364672878782,False,
anonymous-maxillaryView-1727422621819,2031.0,1141.0,20.445527118950025,False,
anonymous-maxillaryView-1727445053162,1332.0,998.0,19.82883229918835,False,
anonymous-maxillaryView-1727685938488,2875.0,1614.0,14.43967780608646,False,
anonymous-maxillaryView-1727428386606,2268.0,1512.0,17.004180452562064,False,
anonymous-maxillaryView-1727444666698,1633.0,1224.0,19.448166485407057,False,
anonymous-maxillaryView-1727186443558,1205.0,904.0,27.73048323684103,False,
anonymous-maxillaryView-1727683614493,2141.0,1202.0,11.384240011071222,False,
anonymous-maxillaryView-1727332643063,2457.0,1638.0,14.53324554154451,False,
anonymous-maxillaryView-1727765379765,2770.0,1556.0,84.3336322336881,False,
anonymous-maxillaryView-1726839309284,2357.0,1768.0,17.205632039131565,False,
anonymous-maxillaryView-1727771945508,2878.0,2157.0,46.90740716423076,False,
anonymous-maxillaryView-1726919589186,2525.0,1683.0,13.327467520835729,False,
anonymous-maxillaryView-1727778085436,2126.0,1594.0,36.682958549068935,False,
anonymous-maxillaryView-1726807426131,2047.0,1151.0,38.81437470340945,False,
anonymous-maxillaryView-1727671456786,3044.0,1710.0,133.19441350709047,False,
anonymous-maxillaryView-1727678882524,2990.0,1679.0,112.55780074189006,False,
anonymous-maxillaryView-1727701083096,1642.0,1230.0,26.729546061941498,False,
anonymous-maxillaryView-1727336959258,2382.0,1588.0,12.398678228534173,False,
anonymous-maxillaryView-1727089628501,2727.0,1533.0,22.393236723288016,False,
anonymous-maxillaryView-1727086282838,2577.0,1933.0,14.6496263640936,False,
anonymous-maxillaryView-1727085542870,2046.0,1534.0,18.64790043883966,False,
anonymous-maxillaryView-1727703167326,1801.0,1350.0,97.58509905991727,False,
anonymous-maxillaryView-1727411238182,2983.0,1675.0,87.64096654592086,False,
anonymous-maxillaryView-1727413308098,2646.0,1486.0,162.71484522270785,False,
anonymous-maxillaryView-1727433905743,1245.0,933.0,25.13555172668933,False,
anonymous-maxillaryView-1726818272842,1759.0,1759.0,36.998555948587374,False,
anonymous-maxillaryView-1727679314167,2901.0,1629.0,16.481812970855497,False,
anonymous-maxillaryView-1727264590737,1164.0,873.0,52.39655462311029,False,
anonymous-maxillaryView-1727761780969,2758.0,2067.0,11.813094842260528,False,
anonymous-maxillaryView-1727161406853,2044.0,1533.0,10.756352099856544,False,
anonymous-maxillaryView-1727337592743,2355.0,1570.0,11.518889197977654,False,
anonymous-maxillaryView-1726826766672,1966.0,1966.0,10.143548124497137,False,
anonymous-maxillaryView-1727782733331,1831.0,1372.0,45.371680357482745,False,
anonymous-maxillaryView-1726815145023,1699.0,1699.0,47.18809333927144,False,
anonymous-maxillaryView-1727415611006,2877.0,1616.0,179.33603700352305,False,
anonymous-maxillaryView-1727071103334,2360.0,1770.0,18.606954897613424,False,
anonymous-maxillaryView-1727671934958,3060.0,1719.0,60.32378576226902,False,
anonymous-maxillaryView-1727764792798,3060.0,1719.0,43.898784057562764,False,
anonymous-maxillaryView-1727759298556,3047.0,1711.0,10.29832465360779,False,
anonymous-maxillaryView-1727762213007,3060.0,1719.0,25.512579106268777,False,
anonymous-maxillaryView-1727757445006,2474.0,1389.0,15.019265560419136,False,
anonymous-maxillaryView-1727701640725,1718.0,1288.0,84.54179098352253,False,
anonymous-maxillaryView-1727333247532,2075.0,1384.0,18.69163481239454,False,
anonymous-maxillaryView-1727424634021,2545.0,1429.0,123.85617506954578,False,
anonymous-maxillaryView-1727340387588,3329.0,1870.0,36.967368879579155,False,
anonymous-maxillaryView-1727172446032,1425.0,1069.0,22.19820641126866,False,
anonymous-maxillaryView-1727348028977,1784.0,1338.0,63.57543173263133,False,
anonymous-maxillaryView-1726906016883,1598.0,1199.0,13.19747048863798,False,
anonymous-maxillaryView-1727264297861,1238.0,928.0,47.86556977141202,False,
anonymous-maxillaryView-1727096513467,2220.0,1665.0,23.514933010510266,False,
anonymous-maxillaryView-1727415974074,2633.0,1479.0,76.59747624753042,False,
anonymous-maxillaryView-1727089157516,2347.0,1319.0,17.84773452821887,False,
anonymous-maxillaryView-1727327113592,2658.0,1772.0,13.3465548442262,False,
anonymous-maxillaryView-1727076409671,3054.0,2290.0,24.437072577151955,False,
anonymous-maxillaryView-1727360462639,1570.0,1177.0,22.873470071234188,False,
anonymous-maxillaryView-1727675205643,3060.0,1719.0,106.74702783212916,False,
anonymous-maxillaryView-1727160761306,2985.0,1678.0,26.475356239571333,False,
anonymous-maxillaryView-1727775387052,1693.0,1269.0,42.24905635950372,False,
anonymous-maxillaryView-1727868347839,1838.0,1377.0,25.351061232111544,False,
anonymous-maxillaryView-1727411807568,2966.0,2223.0,61.92461617578488,False,
anonymous-maxillaryView-1727674881704,3005.0,1687.0,63.75642733531219,False,
anonymous-maxillaryView-1727186921129,1346.0,1010.0,32.3548938490606,False,
anonymous-maxillaryView-1726920093203,2291.0,1288.0,13.12000858356956,False,
anonymous-maxillaryView-1727775813652,1621.0,1215.0,26.425200597409823,False,
anonymous-maxillaryView-1727066058439,2549.0,1700.0,29.587675635132246,False,
anonymous-maxillaryView-1727099897949,2428.0,1365.0,15.850643572399582,False,
anonymous-rightLateralView-1727759808920,1126.0,633.0,164.76696412361667,False,
anonymous-rightLateralView-1727868621582,1519.0,853.0,348.1061542468675,False,
anonymous-rightLateralView-1727868231772,1588.0,892.0,14.052602055942033,False,
anonymous-rightLateralView-1727070916155,2096.0,1178.0,31.35141950643969,False,
anonymous-rightLateralView-1726826512395,1032.0,1032.0,13.410183244498466,False,
anonymous-rightLateralView-1726814947519,1652.0,1239.0,133.41031403328995,False,
anonymous-rightLateralView-1727777962465,1470.0,825.0,23.8947969182354,False,
anonymous-rightLateralView-1727778328727,1628.0,914.0,11.86909650897189,False,
anonymous-rightLateralView-1727340163013,1392.0,782.0,21.942926309566744,False,
anonymous-rightLateralView-1727703421998,1550.0,870.0,14.369940291407163,False,
anonymous-rightLateralView-1727759509842,1633.0,917.0,12.169877887090934,False,
anonymous-rightLateralView-1727182088302,1707.0,1280.0,35.93648970536959,False,
anonymous-rightLateralView-1726821853123,1470.0,826.0,27.925552979377592,False,
anonymous-rightLateralView-1727762353814,1327.0,745.0,193.27735872893058,False,
anonymous-rightLateralView-1726807210128,2261.0,1271.0,16.992516348121235,False,
anonymous-rightLateralView-1727757577699,1288.0,724.0,146.9507558582978,False,
anonymous-rightLateralView-1727076272356,2338.0,1314.0,29.10682773269186,False,
anonymous-rightLateralView-1727270612611,1356.0,762.0,113.65816800860313,False,
anonymous-rightLateralView-1727182973648,1494.0,840.0,26.061409044449338,False,
anonymous-rightLateralView-1727879886967,1331.0,998.0,15.723318124059512,False,
anonymous-rightLateralView-1727761954744,1483.0,833.0,203.65799901403048,False,
anonymous-rightLateralView-1727703074546,1559.0,876.0,13.709383711617338,False,
anonymous_003-008-815-01_1729938651639_Frontal_View,966.0,542.0,41.885140487450585,False,
anonymous_003_008_517_01_1728729948616_Frontal_View,1743.0,1306.0,54.31304690189357,False,
anonymous_003_007_455_01_1728557053118_Frontal_View,1386.0,1039.0,372.9596076649184,False,
anonymous_003-008-1139-01_1732537527555_Frontal_View,929.0,522.0,274.1165116346556,False,
anonymous_003-008-1131-01_1732527801310_Frontal_View,1001.0,562.0,73.36958921180533,False,
anonymous_003-008-976-01_1730895164778_Frontal_View,1026.0,576.0,69.60856583360973,False,
anonymous_003-007-1141-01_1732595713489_Frontal_View,1396.0,784.0,38.98470972742208,False,
anonymous_003-007-697-01_1729320929604_Frontal_View,1565.0,879.0,167.57177376168525,False,
anonymous_003-007-1362-01_1733725990504_Frontal_View,1491.0,837.0,35.159006604639124,False,
anonymous_003-008-1133-01_1732530707494_Frontal_View,1108.0,622.0,381.61382118822667,False,
anonymous_003-008-562-01_1728904090342_Frontal_View,1164.0,872.0,51.603487507753435,False,
anonymous_003-007-1213-01_1732862150627_Frontal_View,1565.0,879.0,27.114345187648656,False,
anonymous_003-008-1051-01_1731329026684_Frontal_View,1031.0,579.0,75.28788975679358,False,
anonymous_003-007-773-01_1729754981952_Frontal_View,1829.0,1219.0,103.54065581658536,False,
anonymous_005-007-1023-01_1731214978665_Frontal_View,1483.0,833.0,38.49890257429237,False,
anonymous_003-007-847-01_1730184498927_Frontal_View,2194.0,1232.0,177.79728606126127,False,
anonymous_003-008-1187-01_1732714576631_Frontal_View,1222.0,686.0,30.37348942599103,False,
anonymous_003-007-961-01_1730869046755_Frontal_View,1575.0,884.0,47.431787661668956,False,
anonymous_003-007-1209-01_1732857661861_Frontal_View,1355.0,761.0,28.132207727071876,False,
anonymous_003-008-798-01_1729861005978_Frontal_View,1249.0,701.0,72.92500757379301,False,
anonymous_003-008-620-01_1729083811620_Frontal_View,1062.0,597.0,85.68587275174764,False,
anonymous_003_103_430_01_1728467395628_Frontal_View,1245.0,933.0,32.00154774021064,False,
anonymous_003-007-608-01_1729061556946_Frontal_View,1771.0,994.0,148.85087127121656,False,
anonymous_003_007_471_01_1728626198828_Left_Lateral_View,1170.0,1170.0,37.93753159138057,False,
anonymous_003-007-662-01_1729231169609_Left_Lateral_View,1312.0,1312.0,23.420933795265167,False,
anonymous_003_103_347_01_1728037641315_Left_Lateral_View,1359.0,1018.0,40.20742899116279,False,
anonymous_003-008-562-01_1728904090342_Left_Lateral_View,1213.0,681.0,31.34072281369011,False,
anonymous_003_103_411_01_1728381037968_Left_Lateral_View,1323.0,992.0,52.3677644173729,False,
anonymous_003_007_510_01_1728719208166_Left_Lateral_View,905.0,905.0,29.668905964034444,False,
anonymous_003_007_524_01_1728796945198_Left_Lateral_View,993.0,993.0,25.621648267918815,False,
anonymous_003-008-798-01_1729861005978_Left_Lateral_View,1045.0,587.0,48.318656505092655,False,
anonymous_003-008-572-01_1728917641191_Left_Lateral_View,1314.0,738.0,61.01101220722164,False,
anonymous_003-007-1065-01_1731399889607_Left_Lateral_View,1748.0,1748.0,7.310571021800287,False,
anonymous_003-007-1168-01_1732686410487_Left_Lateral_View,1318.0,1318.0,13.38607769233962,False,
anonymous_003_007_366_01_1728116583995_Left_Lateral_View,1482.0,1482.0,16.818959292530543,False,
anonymous_003-008-620-01_1729083811620_Left_Lateral_View,953.0,535.0,59.5523025615982,False,
anonymous_003-007-986-01_1730958260724_Left_Lateral_View,1846.0,1846.0,34.75889510194409,False,
anonymous_003_008_517_01_1728729948616_Left_Lateral_View,1065.0,598.0,74.34368758071165,False,
anonymous_004-008-1463-01_1734099079076_Left_Lateral_View,1046.0,587.0,73.95924521230711,False,
anonymous_003-007-1213-01_1732862150627_Left_Lateral_View,1493.0,1493.0,49.09058692470016,False,
anonymous_003-008-1187-01_1732714576631_Left_Lateral_View,898.0,504.0,66.80981272689407,False,
anonymous_003_007_469_01_1728623438211_Left_Lateral_View,925.0,925.0,35.43980398183506,False,
anonymous_003-007-1362-01_1733725990504_Left_Lateral_View,1444.0,1444.0,16.635369045386476,False,
anonymous_003-008-618-01_1729080560019_Left_Lateral_View,926.0,520.0,68.79028567932161,False,
anonymous_003_103_351_01_1728045002443_Left_Lateral_View,1206.0,904.0,37.47572306519815,False,
anonymous_003_007_507_01_1728715242584_Left_Lateral_View,1112.0,1112.0,18.334542073269937,False,
anonymous_003-007-918-01_1730692542165_Left_Lateral_View,1838.0,1838.0,10.871141901872596,False,
anonymous_003-008-686-01_1729259151138_Left_Lateral_View,857.0,481.0,70.202061049657,False,
anonymous_003-009-704-01_1729339214008_Left_Lateral_View,1325.0,884.0,20.262667975589434,False,
anonymous_003-007-961-01_1730869046755_Left_Lateral_View,1865.0,1865.0,9.907254970697645,False,
anonymous_003-007-1215-01_1732863751319_Left_Lateral_View,1144.0,1144.0,22.006873770933815,False,
anonymous_003_007_422_01_1728457270469_Left_Lateral_View,1647.0,1098.0,17.277573173937057,False,
anonymous_003-007-672-01_1729239360521_Left_Lateral_View,1711.0,1711.0,12.015620695901177,False,
anonymous_003-007-809-01_1729924079887_Left_Lateral_View,2533.0,2533.0,4.477889525602391,False,
anonymous_003_007_557_01_1728893264519_Left_Lateral_View,817.0,817.0,69.51934598463372,False,
anonymous_003_007_455_01_1728557053118_Left_Lateral_View,1183.0,887.0,41.21866925538936,False,
anonymous_003-008-653-01_1729171852238_Mandibular_View,1243.0,932.0,39.085229752578805,False,
anonymous_003-008-682-01_1729255280803_Mandibular_View,1060.0,794.0,56.68562195648483,False,
anonymous_003-007-922-01_1730698705895_Mandibular_View,2415.0,1810.0,32.36662960140742,False,
anonymous_003-007-1095-01_1732255771018_Mandibular_View,2352.0,1763.0,18.13126659621529,False,
anonymous_003-008-684-01_1729257374840_Mandibular_View,1358.0,1018.0,51.025949270734976,False,
anonymous_003-007-600-01_1729052481058_Mandibular_View,2437.0,1368.0,63.08391492999404,False,
anonymous_003-007-877-01_1730274074804_Mandibular_View,2684.0,2012.0,19.891238697563086,False,
anonymous_003-008-1139-01_1732537527555_Mandibular_View,1259.0,944.0,66.05232563887114,False,
anonymous_003-007-986-01_1730958260724_Mandibular_View,2751.0,2062.0,39.09451701673616,False,
anonymous_003_007_426_01_1728463017437_Mandibular_View,2414.0,1355.0,47.685656761550824,False,
anonymous_003-008-1250-01_1732969020581_Mandibular_View,1402.0,1051.0,83.86297444965992,False,
anonymous_003_103_357_01_1728053115007_Mandibular_View,1369.0,1026.0,54.69919165904037,False,
anonymous_003_007_363_01_1728112740981_Mandibular_View,1747.0,981.0,26.579793391265486,False,
anonymous_003_103_325_01_1727953120242_Mandibular_View,1761.0,1320.0,37.899131849479765,False,
anonymous_003-007-768-01_1729750209134_Mandibular_View,2280.0,1520.0,70.05176702343002,False,
anonymous_003-008-1131-01_1732527801310_Mandibular_View,1385.0,1038.0,71.54562478915167,False,
anonymous_003-007-879-01_1730277118197_Mandibular_View,3059.0,2293.0,13.735743448071313,False,
anonymous_003-007-945-01_1730785777076_Mandibular_View,2930.0,2196.0,27.394964312286255,False,
anonymous_003-007-631-01_1729143366138_Mandibular_View,2801.0,1868.0,37.16477537106233,False,
anonymous_003-007-661-01_1729228712416_Mandibular_View,2452.0,1635.0,34.513392290995945,False,
anonymous_003-008-934-01_1730723369013_Mandibular_View,1567.0,880.0,53.18464807474396,False,
anonymous_003-007-807-01_1729920527022_Mandibular_View,2235.0,1490.0,62.7916565293513,False,
anonymous_003-007-1381-01_1733807088132_Mandibular_View,2665.0,1998.0,32.24267279331325,False,
anonymous_004-007-924-01_1730701589918_Mandibular_View,2825.0,2117.0,19.22374271936352,False,
anonymous_003_008_497_01_1728655686740_Mandibular_View,1653.0,1239.0,74.35950151198413,False,
anonymous_003-007-700-01_1729325366305_Mandibular_View,1620.0,1080.0,68.89134365981639,False,
anonymous_003-008-1067-01_1731406697451_Mandibular_View,1424.0,1067.0,79.70084426938064,False,
anonymous_003-007-1040-01_1731310136506_Mandibular_View,2839.0,2128.0,14.136211488279882,False,
anonymous_003-008-1435-01_1734001618377_Mandibular_View,1222.0,686.0,41.11761255932446,False,
anonymous_003-008-724-01_1729504026041_Mandibular_View,890.0,667.0,140.4069066306529,False,
anonymous_003_103_388_01_1728200858482_Mandibular_View,1616.0,1212.0,58.44306368902432,False,
anonymous_003_007_407_01_1728377720875_Mandibular_View,2267.0,1273.0,41.287621387033695,False,
anonymous_003-008-1223-01_1732877412001_Mandibular_View,1267.0,949.0,58.141397382016,False,
anonymous_003-008-1290-01_1733310674518_Mandibular_View,1304.0,978.0,115.19943041318021,False,
anonymous_003-007-1174-01_1732694128852_Mandibular_View,2449.0,1835.0,38.002170088698314,False,
anonymous_003-008-890-01_1730291126413_Mandibular_View,1873.0,1052.0,59.53265222813942,False,
anonymous_003-008-1152-01_1732614762131_Mandibular_View,1258.0,943.0,47.98879303205291,False,
anonymous_003-007-662-01_1729231169609_Mandibular_View,2159.0,1439.0,44.62502402631426,False,
anonymous_003_103_349_01_1728040923424_Mandibular_View,1797.0,1347.0,224.53738515423228,False,
anonymous_003_103_355_01_1728049909248_Mandibular_View,1277.0,957.0,60.014906241175815,False,
anonymous_003_008_560_01_1728899628191_Mandibular_View,1271.0,953.0,30.119110370890393,False,
anonymous_003-008-1252-01_1732970654409_Mandibular_View,1506.0,1128.0,56.77603484784024,False,
anonymous_003-007-1230-01_1732941288726_Mandibular_View,2340.0,1754.0,19.495202171941553,False,
anonymous_003-008-996-01_1730974775488_Mandibular_View,1531.0,860.0,42.0403046596466,False,
anonymous_003-008-1115-01_1732364427758_Mandibular_View,1399.0,1049.0,66.20161049042176,False,
anonymous_003-008-596-01_1729002084186_Mandibular_View,1353.0,1014.0,53.882740558224455,False,
anonymous_003_007_335_01_1728014331472_Mandibular_View,1999.0,1123.0,39.09779106550566,False,
anonymous_004-007-1027-01_1731221247182_Mandibular_View,2544.0,1907.0,71.21999469019514,False,
anonymous_003-007-961-01_1730869046755_Mandibular_View,2704.0,2027.0,41.89605852307459,False,
anonymous_003-008-792-01_1729851646541_Mandibular_View,1356.0,1016.0,59.59020267132625,False,
anonymous_003_103_297_01_1727863917233_Mandibular_View,1812.0,1358.0,163.0445214643857,False,
anonymous_003-008-887-01_1730288682845_Mandibular_View,1520.0,854.0,44.90405416627916,False,
anonymous_003-007-869-01_1730263219442_Mandibular_View,2074.0,1383.0,64.26345477976575,False,
anonymous_003_008_531_01_1728805458452_Mandibular_View,1526.0,1143.0,33.85396922914957,False,
anonymous_003-007-1034-01_1731301095926_Mandibular_View,2563.0,1921.0,27.994555211726187,False,
anonymous_003-007-773-01_1729754981952_Mandibular_View,2276.0,1518.0,24.238455122856113,False,
anonymous_003-008-1162-01_1732627243635_Mandibular_View,1292.0,968.0,132.89282314772205,False,
anonymous_003-008-594-01_1728999670130_Mandibular_View,1624.0,1217.0,40.762222612392385,False,
anonymous_003-009-1193-01_1732775352351_Mandibular_View,3064.0,2043.0,6.870979546545753,False,
anonymous_003-008-978-01_1730897360301_Mandibular_View,1611.0,905.0,64.39404891135902,False,
anonymous_003-008-928-01_1730714069912_Mandibular_View,1292.0,968.0,43.86615876544791,False,
anonymous_003-007-1061-01_1731394531816_Mandibular_View,2726.0,2043.0,33.45928439365588,False,
anonymous_003-008-865-01_1730209437683_Mandibular_View,1529.0,859.0,69.54129789699833,False,
anonymous_003_103_299_01_1727868080003_Mandibular_View,1617.0,1212.0,39.9555103435098,False,
anonymous_003-007-639-01_1729152224776_Mandibular_View,2357.0,1571.0,33.056547839245845,False,
anonymous_003-008-1109-01_1732280538761_Mandibular_View,1396.0,1047.0,35.109883636772345,False,
anonymous_003-008-742-01_1729599198761_Mandibular_View,1052.0,789.0,48.87779383246695,False,
anonymous_003-007-1173-01_1732693678905_Mandibular_View,2130.0,1596.0,27.350028792716195,False,
anonymous_003-007-1091-01_1732249857221_Mandibular_View,2314.0,1735.0,33.7902430720317,False,
anonymous_003-007-657-01_1729225951464_Mandibular_View,2339.0,1559.0,17.62606206281737,False,
anonymous_003-008-848-01_1730119322029_Mandibular_View,1219.0,685.0,105.02411395393032,False,
anonymous_003-007-641-01_1729154257635_Mandibular_View,2919.0,2188.0,26.81515435170854,False,
anonymous_003-008-738-01_1729592002010_Mandibular_View,1092.0,819.0,40.002723721019265,False,
anonymous_003-007-1467-01_1734151211266_Mandibular_View,2556.0,1916.0,15.480760192657822,False,
anonymous_003-007-697-01_1729320929604_Mandibular_View,1658.0,1105.0,80.83359150075046,False,
anonymous_003_007_314_01_1727932176048_Mandibular_View,2740.0,1539.0,17.538956237383882,False,
anonymous_003-007-1387-01_1733816504123_Mandibular_View,2445.0,1833.0,51.42838240494361,False,
anonymous_003-008-647-01_1729163338710_Mandibular_View,1420.0,1065.0,59.07432700745207,False,
anonymous_003_007_359_01_1728101473636_Mandibular_View,2542.0,1905.0,36.658593580085764,False,
anonymous_003-008-744-01_1729601436707_Mandibular_View,1012.0,759.0,70.96931124408856,False,
anonymous_003-009-706-01_1729342700396_Mandibular_View,2279.0,1519.0,14.711886956846252,False,
anonymous_003-007-758-01_1729672372582_Mandibular_View,2900.0,2174.0,42.789448494822516,False,
anonymous_003_008_517_01_1728729948616_Mandibular_View,1648.0,1235.0,43.45002110958492,False,
anonymous_003-007-1316-01_1733462861973_Mandibular_View,2271.0,1702.0,49.68829014461119,False,
anonymous_003_007_503_01_1728710183853_Mandibular_View,2272.0,1515.0,31.309525340942894,False,
anonymous_003-008-955-01_1730801909649_Mandibular_View,1322.0,991.0,40.1803383774866,False,
anonymous_003-007-1403-01_1733899327077_Mandibular_View,3060.0,2293.0,94.6154883827737,False,
anonymous_003-008-842-01_1730112126234_Mandibular_View,1642.0,922.0,34.37927035894203,False,
anonymous_003-007-1280-01_1733292935145_Mandibular_View,2679.0,2008.0,34.05179320041642,False,
anonymous_003-007-1298-01_1733383416338_Mandibular_View,2028.0,1520.0,37.72120898756226,False,
anonymous_003-007-954-01_1730796195637_Mandibular_View,2029.0,1521.0,74.40994133257013,False,
anonymous_003-008-825-01_1729951611564_Mandibular_View,1584.0,890.0,52.299772231663646,False,
anonymous_003-007-845-01_1730180726544_Mandibular_View,2875.0,2155.0,43.944669782997025,False,
anonymous_003-007-1469-01_1734153129262_Mandibular_View,2646.0,1983.0,31.07669968786345,False,
anonymous_003_007_455_01_1728557053118_Mandibular_View,1460.0,1094.0,66.31236322490012,False,
anonymous_003_007_392_01_1728361981214_Mandibular_View,2119.0,1190.0,30.743513359916914,False,
anonymous_003-007-970-01_1730881557728_Mandibular_View,2629.0,1970.0,24.266022770475683,False,
anonymous_003-008-728-01_1729518290110_Mandibular_View,1126.0,844.0,69.08504600085631,False,
anonymous_003-007-1405-01_1733903046895_Mandibular_View,2632.0,1973.0,34.808206549344874,False,
anonymous_003_007_459_01_1728562379363_Mandibular_View,1827.0,1370.0,167.79814304241074,False,
anonymous_003-008-616-01_1729077690116_Mandibular_View,1289.0,966.0,46.54330472343313,False,
anonymous_003-008-1137-01_1732535092563_Mandibular_View,1420.0,1064.0,367.9523321833777,False,
anonymous_003-008-1353-01_1733575066516_Mandibular_View,1113.0,834.0,165.7004580323941,False,
anonymous_003-007-872-01_1730266224083_Mandibular_View,2585.0,1938.0,54.550339330973394,False,
anonymous_003-007-1007-01_1731046187778_Mandibular_View,2148.0,1610.0,16.685858708404094,False,
anonymous_003-008-1439-01_1734006035878_Mandibular_View,1183.0,887.0,130.08840564035003,False,
anonymous_003-007-1129-01_1732521529208_Mandibular_View,1981.0,1485.0,45.91132798002014,False,
anonymous_003_007_317_01_1727937040565_Mandibular_View,2303.0,1293.0,56.72471227712963,False,
anonymous_003_007_451_01_1728544056026_Mandibular_View,2061.0,1157.0,32.02344021038669,False,
anonymous_003-008-885-01_1730285059890_Mandibular_View,1351.0,759.0,89.9224201433247,False,
anonymous_005-007-1029-01_1731225249737_Mandibular_View,2741.0,2054.0,14.308234909517873,False,
anonymous_003_008_533_01_1728808228764_Mandibular_View,1688.0,1265.0,27.316561132104976,False,
anonymous_003-007-949-01_1730791860378_Mandibular_View,2722.0,2040.0,30.89725295057302,False,
anonymous_003_103_370_01_1728125137328_Mandibular_View,1447.0,1084.0,80.84696543423604,False,
anonymous_003-007-982-01_1730953683707_Mandibular_View,2631.0,1972.0,28.561855510353617,False,
anonymous_003-007-841-01_1730175365858_Mandibular_View,2540.0,1693.0,36.75804737949812,False,
anonymous_003-007-604-01_1729056718568_Mandibular_View,2475.0,1650.0,39.55450063271181,False,
anonymous_003_103_351_01_1728045002443_Mandibular_View,1546.0,1159.0,57.802110643454,False,
anonymous_003_007_480_01_1728640623511_Mandibular_View,1878.0,1408.0,48.83547446803001,False,
